name,apparition,affiliations,occupations,origin,status,height,weight,bloodtype,fruit.name,devilfruit.type,residence,bounty,key,has_D,haki.observation,haki.armament,haki.conqueror
Shura,241.0,god'sarmy,priestofenel,skyislands,Unknown,191.0,,S,,,,,shura,0.0,1.0,0.0,0.0
SiamSham,31.0,blackcatpirates,pirateofficer;shipguard,eastblue,Alive,201.0,,X,,,,,siamsham,0.0,0.0,0.0,0.0
Sicily,504.0,marines,rearadmiral,southblue,Alive,,,,,,,,sicily,0.0,0.0,0.0,0.0
Silvers Rayleigh,19.0,rogerpirates,coatingmechanic;firstmate;pirate,,Alive,188.0,,XF,,,sabaodyarchipelago,,silversrayleigh,0.0,1.0,1.0,1.0
Skaldi,1134.0,walrusschool,student,,Alive,,,,,,elbaph,,skaldi,0.0,0.0,0.0,0.0
Skull,552.0,spadepirates;whitebeardpirates,pirateofficer,,Alive,,,,,,,,skull,0.0,0.0,0.0,0.0
Smiley,668.0,caesarclown,pet;bio-chemicalweaponofmassdestruction,,Deceased,,,,"Sala-Sala Fruit, Model: Axolotl",Zoan,,,smiley,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,1.0,0.0
"Smoker ,Chaser",97.0,marines;g-5;loguetownmarinebase,viceadmiral;;basecommanderofg-5;commanderofg-5unit01;commodore;captain,grandline,Alive,209.0,,XF,Smoke-Smoke Fruit,Logia,g-5loguetown,,"smoker,chaser",0.0,0.0,0.0,0.0
Smoothy,668.0,caesarclown,,,Alive,,,,,,,,smoothy,0.0,0.0,0.0,0.0
Snakeman,916.0,beastspirates,gifter,,Alive,,,,Snake Smile,Artificial Zoan,,,snakeman,0.0,0.0,0.0,0.0
Snott Mee,37.0,blackcatpirates,shipwright;pirate,eastblue,Deceased,,,,,,,,snottmee,0.0,0.0,0.0,0.0
"Sodomu ,Sodom",366.0,frankyfamily,transportation,,Alive,,,,,,water7,,"sodomu,sodom",0.0,0.0,0.0,0.0
Sola,608.0,mermaidcafe,dancer,grandline,Alive,,,,,,mermaidcove,,sola,0.0,0.0,0.0,0.0
Solitaire,935.0,beastspirates,shinuchi;vicewardenoftheprisonermine,,Alive,,,,Monkey Smile,Artificial Zoan,,,solitaire,0.0,0.0,0.0,0.0
Solo,3.0,helmeppo,pet,eastblue,Deceased,,,,,,shellstown,,solo,0.0,0.0,0.0,0.0
Sonie,318.0,foxypirates,pirate;shipwright,,Alive,,,,,,,,sonie,0.0,0.0,0.0,0.0
Sora,825.0,,,,Alive,,,,,,,,sora,0.0,0.0,0.0,0.0
Spacey,433.0,automata,firstlieutenant,,Alive,,,,,,,,spacey,0.0,0.0,0.0,0.0
Spandam,355.0,cp0;cp9;cp5,cp0chief;cp9chief;cp5chief,grandline,Alive,192.0,,XF,,,,,spandam,0.0,0.0,0.0,0.0
Spandine,392.0,cp9,cp9chief,grandline,Alive,275.0,,XF,,,,,spandine,0.0,0.0,0.0,0.0
Spara Heetpack,535.0,,,,Unknown,,,,,,,100000000.0,sparaheetpack,0.0,0.0,0.0,0.0
Spartan,703.0,corridacolosseum,gladiator,,Alive,,,,,,,,spartan,0.0,0.0,0.0,0.0
Spector,223.0,,hotelowner,,Alive,,,,,,mocktown,,spector,0.0,0.0,0.0,0.0
Speed,917.0,beastspirates;kurozumitama;ninja-pirate-mink-samuraialliance,shinuchi,wanocountry,Alive,298.0,,X,Horse Smile,Artificial Zoan,,,speed,0.0,0.0,0.0,0.0
Speed Jil,553.0,whitebeardpirates,14thdivisioncommander;pirate,eastblue,Alive,,,,,,,,speedjil,0.0,0.0,0.0,0.0
Spencer,966.0,rogerpirates,pirate,,Unknown,,,,,,,,spencer,0.0,0.0,0.0,0.0
Sphinx,529.0,worldgovernment;impeldown,level2guardian,,Alive,,,,,,,,sphinx,0.0,0.0,0.0,0.0
Splash and SplattaSplash and Splatter,610.0,,pirates,,Alive,,,S (RH-),,,,,splashandsplattasplashandsplatter,0.0,0.0,0.0,0.0
Splash and SplattaSplash and Splatter,610.0,,pirates,,Alive,,,S (RH-),,,,,splashandsplattasplashandsplatter,0.0,0.0,0.0,0.0
Spoil,448.0,thrillerbarkvictim'sassociation,chairmanofthrillerbarkvictim'sassociation,,Alive,,,,,,,,spoil,0.0,0.0,0.0,0.0
Spots,101.0,poseidon,,,Alive,,,,,,calmbelt,,spots,0.0,0.0,0.0,0.0
Squard,551.0,maelstromspiderpirates;whitebeardpirates,pirate;captain,grandline,Alive,228.0,,F,,,,210000000.0,squard,0.0,0.0,0.0,0.0
St. Ethanbaron V. Nusjuro,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodoffinance,,Alive,,,,,,marygeoise,,st.ethanbaronv.nusjuro,0.0,0.0,0.0,0.0
St. Imu,1085.0,worldgovernment;neronafamily,founderoftheworldgovernment,,Unknown,,,,,,marygeoise,,st.imu,0.0,0.0,0.0,0.0
St. Jaygarcia Saturn,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofscienceanddefense;scientist,,Deceased,,,,,,marygeoise,,st.jaygarciasaturn,0.0,0.0,0.0,0.0
St. Killingham,1140.0,god'sknights;worldnobles,,,Alive,,,,"Dragon-Dragon Fruit, Model: Kirin",Mythical Zoan,marygeoise,,st.killingham,0.0,0.0,0.0,0.0
St. Marcus Mars,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofenvironment,,Alive,,,,,,marygeoise,,st.marcusmars,0.0,0.0,0.0,0.0
St. Shepherd Ju Peter,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofagriculture,,Alive,,,,,,marygeoise,,st.shepherdjupeter,0.0,0.0,0.0,0.0
St. Sommers,1140.0,god'sknights;worldnobles,,,Alive,,,,Thorn-Thorn Fruit,Paramecia,marygeoise,,st.sommers,0.0,0.0,0.0,0.0
St. Topman Warcury,233.0,fiveelders;worldnobles,co-headoftheworldgovernment;warriorgodofjustice,,Alive,,,,,,marygeoise,,st.topmanwarcury,0.0,0.0,0.0,0.0
Stainless,96.0,marines,viceadmiral,,Alive,,,,,,,,stainless,0.0,0.0,0.0,0.0
Stalker,524.0,marinesg-1branch,marinelieutenantjuniorgrade,grandline,Alive,,,,,,g-1,1000000.0,stalker,0.0,0.0,0.0,0.0
Stansen,500.0,newgiantwarriorpirates;strawhatgrandfleet;buggy'sdelivery,pirate;shipwright;mercenary;slave,grandline,Alive,,,,,,elbaph,,stansen,0.0,0.0,0.0,0.0
Staya Live,785.0,,,,Alive,,,,,,,,stayalive,0.0,0.0,0.0,0.0
Staybe,361.0,water7,stationmanager,,Alive,,,,,,,,staybe,0.0,0.0,0.0,0.0
Stealth Black,931.0,germa66,,,Alive,,,,,,,,stealthblack,0.0,0.0,0.0,0.0
Stella Live,785.0,,dancer,,Alive,,,,,,,,stellalive,0.0,0.0,0.0,0.0
StellySterry,586.0,,kingofthegoakingdom;noble,eastblue,Alive,180.0,,S,,,goakingdom,,stellysterry,0.0,0.0,0.0,0.0
Stephen,,whitebeardpirates,pet,,Alive,,,,,,,,stephen,0.0,0.0,0.0,0.0
Strawberry,420.0,marines,viceadmiral;rearadmiral,,Alive,,,,,,,,strawberry,0.0,0.0,0.0,0.0
Stray Fox,598.0,fakestrawhatcrew,pet,eastblue,Alive,103.0,,,,,,,strayfox,0.0,0.0,0.0,0.0
Streusen,858.0,bigmompirates;rockspirates,executivechef;pirate,grandline,Alive,140.0,,S,Cook-Cook Fruit,Paramecia,wholecakeisland,,streusen,0.0,0.0,0.0,0.0
Stronger,223.0,blackbeardpirates,docq'shorse;pet,,Alive,,,,"Horse-Horse Fruit, Pegasus Model",Mythical Zoan,hachinosu,,stronger,0.0,0.0,0.0,0.0
Stussy,860.0,cp0underworld;mads,cipherpolagent;empressoftheunderworld,madsresearchship,Unknown,179.0,,S,,Zoan,,,stussy,0.0,1.0,1.0,0.0
Su,239.0,skypiea,pet,,Alive,,,,,,,,su,0.0,0.0,0.0,0.0
Sugar,682.0,donquixotepirates,piratespecialofficer,northblue,Alive,110.0,,XF,Hobby-Hobby Fruit,Paramecia,dressrosa,,sugar,0.0,0.0,0.0,0.0
Suke,927.0,kyoshirofamily,,,Alive,,,,,,wanocountry,,suke,0.0,0.0,0.0,0.0
Sukune,1151.0,,sumowrestler,,Alive,,,,,,wanocountry,,sukune,0.0,0.0,0.0,0.0
Suleiman,704.0,beautifulpirates;underworld;strawhatgrandfleet,pirate;warcriminal;mercenary,southblue,Alive,240.0,,S,,,,67000000.0,suleiman,0.0,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0,0.0
Supersonic Duck SquadronSuper Spot-Billed Duck Troops,,,,,,,,,,,,,supersonicducksquadronsuperspot-billedducktroops,0.0,0.0,0.0,0.0
Surume,604.0,newfish-manpirates,pet;slave,northblue,Alive,,,S,,,,,surume,0.0,0.0,0.0,0.0
Sweetpea,514.0,kuja;kujapirates,warrior;pirate,calmbelt,Alive,,,,,,amazonlily,,sweetpea,0.0,0.0,0.0,0.0
Synd,657.0,,,,Alive,,,,,,,,synd,0.0,0.0,0.0,0.0
T-Bone,365.0,marines,marineviceadmiral;marinerearadmiral;marinecaptain;knight,grandline,Deceased,200.0,,X,,,,,t-bone,0.0,0.0,0.0,0.0
Taco,905.0,,kingoftheshishanokingdom,,Alive,,,,,,shishanokingdom,,taco,0.0,0.0,0.0,0.0
Take,75.0,arlongpirates,pirate;commanderofparties,grandline,Alive,,,,,,fish-mandistrict;arlongpark,,take,0.0,0.0,0.0,0.0
Tama,909.0,oide,pet,,Alive,,,,,,sphinx,,tama,0.0,0.0,0.0,0.0
"Tamachibi ,Tama",134.0,stoolrestaurant,,grandline,Alive,,,,,,cocoaweed;drumisland,,"tamachibi,tama",0.0,0.0,0.0,0.0
Tamago,651.0,bigmompirates,combatant;broker,grandline,Alive,301.0,,XF,Egg-Egg Fruit,Zoan[5],wholecakeisland,429000000.0,tamago,0.0,1.0,1.0,0.0
Tamagon,325.0,frankyfamily;galley-lacompany,dismantler;bountyhunter,,Alive,,,,,,water7,,tamagon,0.0,0.0,0.0,0.0
Tank Lepant,706.0,rikufamily,armycommander,,Alive,,,,,,,,tanklepant,0.0,0.0,0.0,0.0
Tansui,197.0,macropirates;sunpirates,pirate;slavetrader,grandline,Alive,,,,,,ryugukingdom,,tansui,0.0,0.0,0.0,0.0
"Taralan , Tararan",452.0,thrillerbarkpirates,generalzombie;commanderofthespidermice,,Deceased,,,,,,thrillerbark,,"taralan,tararan",0.0,0.0,0.0,0.0
Taro,0.0,rogerpirates,pirate,,Unknown,,,,,,,,taro,0.0,0.0,0.0,0.0
Taroimo,523.0,karakuriisland,cyborganimal;pet,,Alive,,,,,,,,taroimo,0.0,0.0,0.0,0.0
Tashigi,96.0,marines;g-5unit01;loguetownmarinebase,captain;ensign;masterchiefpettyofficer,eastblue,Alive,170.0,,S,,,g-5;loguetown,,tashigi,0.0,1.0,1.0,0.0
Tea IV,823.0,levely,king,,Alive,,,,,,eigiskingdom,,teaiv,0.0,0.0,0.0,0.0
Tell,,,carpenter,eastblue,Alive,,,,,,cocoyasivillage,,tell,0.0,0.0,0.0,0.0
Tenjo-Sagari,980.0,beastspirates,gifter,,Alive,,,,White Snake Smile,Artificial Zoan,,,tenjo-sagari,0.0,0.0,0.0,0.0
Tensei,1054.0,marines,directorofthemarinebureauofinvestigation,,Alive,,,,,,,,tensei,0.0,0.0,0.0,0.0
Tera,,,,,Deceased,,,,,,,,tera,0.0,0.0,0.0,0.0
Terracotta,213.0,arabastakingdom,royalheadchef;royalseamstress,,Alive,,,,,,,,terracotta,0.0,0.0,0.0,0.0
Terry,223.0,,bartender,,Alive,,,,,,mocktown,,terry,0.0,0.0,0.0,0.0
Terry Gilteo,440.0,revolutionaryarmy,revolutionaryarmyintelligencecontroller,,Alive,,,,,,,,terrygilteo,0.0,0.0,0.0,0.0
Thalassa Lucas,142.0,ilisiakingdom,king,,Unknown,,,,,,,,thalassalucas,0.0,0.0,0.0,0.0
Thanklin,557.0,brook;longarmtribe'swarriors,thief;manager,,Alive,,,,,,kenzanisland,,thanklin,0.0,0.0,0.0,0.0
Thatch,440.0,whitebeardpirates,4thdivisioncommander;pirate;cook,northblue,Deceased,,,,,,,,thatch,0.0,0.0,0.0,0.0
Thormann,1117.0,giantwarriorpirates,pirate,,Alive,,,,,,elbaph,,thormann,0.0,0.0,0.0,0.0
TibbanyElizabeth,543.0,kamabakkakingdom,okama,,Alive,,,,,,,,tibbanyelizabeth,0.0,0.0,0.0,0.0
Tilestone,323.0,galley-lacompany,dockoneforeman;shipwright,grandline,Alive,255.0,,S,,,water7,,tilestone,0.0,0.0,0.0,0.0
Toad Boingnosuke,909.0,,,,Alive,,,,,,wanocountry,,toadboingnosuke,0.0,0.0,0.0,0.0
Togare,628.0,neutralcivilian,,grandline,Alive,,,,,,coralhill,,togare,0.0,0.0,0.0,0.0
Tokijiro,929.0,,,,Alive,,,,,,wanocountry,,tokijiro,0.0,0.0,0.0,0.0
Tokikake,907.0,marines,viceadmiral,,Alive,,,,,,,,tokikake,0.0,0.0,0.0,0.0
Toko,927.0,kouzukihiyori;shimotsukifamily,kamuro,,Alive,89.0,,F,,,,,toko,0.0,0.0,0.0,0.0
Tom,352.0,tom'sworkers,shipwright,grandline,Deceased,296.0,,F,,,water7;fish-manisland,,tom,0.0,0.0,0.0,0.0
Tomato Gang,179.0,easteregg,debtcollector,,Alive,,,,,,,,tomatogang,0.0,0.0,0.0,0.0
Tonjit,304.0,nomads,nomad;stiltwalker,grandline,Alive,118.0,,F,,,,,tonjit,0.0,0.0,0.0,0.0
Tony Tony Chopper,134.0,strawhatpirates;strawhatgrandfleet;foxypirates;ninja-pirate-mink-samuraialliance,doctor;seniorofficer,grandline,Alive,90.0,,X,Human-Human Fruit,Zoan,sakurakingdom;torinokingdom,50.0,tonytonychopper,0.0,0.0,0.0,0.0
Topknot,101.0,poseidon,,,Alive,,,,,,calmbelt,,topknot,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,0.0,0.0,1.0
Torasaburo,815.0,,,,Deceased,,,,,,,,torasaburo,0.0,0.0,0.0,0.0
Tosa,1089.0,marines,viceadmiral,,Alive,,,,,,,,tosa,0.0,0.0,1.0,0.0
"Toto ,Toh-Toh ,Tu-tu",163.0,koza,yubavillager,,Alive,,,,,,yuba,,"toto,toh-toh,tu-tu",0.0,0.0,0.0,0.0
Totts,498.0,bonneypirates,fishmonger;pirate;,southblue,Alive,,,,,,sorbetkingdom,,totts,0.0,0.0,0.0,0.0
Trafalgar D. Water Law,498.0,heartpirates;clanofd.;ninja-pirate-mink-samuraialliance;sevenwarlordsofthesea;donquixotepirates,piratecaptain;doctor;warlordofthesea,northblue,Alive,191.0,,F,Op-Op Fruit,Paramecia,flevance;spidermiles;swallowisland,200000000.0,trafalgard.waterlaw,1.0,1.0,1.0,0.0
Trafalgar Lammy,762.0,,,,Deceased,,,,,,flevance,,trafalgarlammy,0.0,0.0,0.0,0.0
Trebol,700.0,donquixotepirates,pirateexecutiveofficer;staffofficer;sugar'sbodyguard,northblue,Alive,349.0,,F,Stick-Stick Fruit Sticky-Sticky Fruit,Paramecia[5],downsspidermilesdressrosa,99000000.0,trebol,0.0,1.0,1.0,0.0
Tristan,795.0,mokomodukedom;ninja-pirate-mink-samuraialliance,nurse,,Alive,,,,,,zou,,tristan,0.0,0.0,0.0,0.0
Tsukimi,448.0,moon,scientist,,Deceased,,,,,,,,tsukimi,0.0,0.0,0.0,0.0
Tsunagoro,947.0,ninja-pirate-mink-samuraialliance,yakuzaboss;prisoner;samurai,,Alive,,,,,,,,tsunagoro,0.0,0.0,0.0,0.0
Tsuru,234.0,marines,viceadmiral,northblue,Alive,204.0,,X,Wash-Wash Fruit,Paramecia,,,tsuru,0.0,1.0,1.0,0.0
Tsuru,912.0,,teahouseowner;waitress,,Alive,191.0,,F,,,okoboretown;kuri;wanocountry,,tsuru,0.0,1.0,1.0,0.0
Turk,598.0,fakestrawhatcrew,pirate,eastblue,Alive,258.0,,X,,,,,turk,0.0,0.0,0.0,0.0
Tusk,1142.0,walrusschool;giantwarriorpirates,principal;pirate,,Alive,,,,,,elbaph,,tusk,0.0,0.0,0.0,0.0
Tyrannosaurus,323.0,iceburg,iceburg'spet,,Alive,,,,,,water7,,tyrannosaurus,0.0,0.0,0.0,0.0
UK,1029.0,kidpirates,pirate,,Unknown,,,,,,,,uk,0.0,0.0,0.0,0.0
Ulti,977.0,beastspirates,shinuchi,grandline,Alive,173.0,,XF,"Dragon-Dragon Fruit, Pachycephalosaurus Model",Ancient Zoan,,400000000.0,ulti,0.0,1.0,1.0,0.0
Ultra King,169.0,raindinners,assistant-manager,,Alive,,,,,,,,ultraking,0.0,0.0,0.0,0.0
Umit,860.0,underworld;umitshipping,shippingmagnate;emperoroftheunderworld,,Alive,,,,,,,,umit,0.0,0.0,0.0,0.0
Uni,810.0,heartpirates;ninja-pirate-mink-samuraialliance,pirate,,Unknown,,,,,,,,uni,0.0,0.0,0.0,0.0
Unigaro,445.0,thrillerbarkpirates,wildzombie,,Deceased,,,,,,,,unigaro,0.0,0.0,0.0,0.0
Urashima,913.0,,sumowrestler,,Alive,,,,,,flowercapital;wanocountry,,urashima,0.0,0.0,0.0,0.0
Urban,1089.0,marines,viceadmiral,,Alive,,,,,Paramecia,,,urban,0.0,1.0,0.0,0.0
Urouge,498.0,fallenmonkpirates,piratecaptain,skyisland,Alive,388.0,,S,,,ballonterminal,108000000.0,urouge,0.0,0.0,0.0,0.0
Ushiano,905.0,revolutionaryarmy,westarmydeputycommander,,Alive,,,,,,baltigo;momoiroisland,,ushiano,0.0,0.0,0.0,0.0
Usopp,23.0,strawhatpirates;strawhatgrandfleet;usopppirates;ninja-pirate-mink-samuraialliance,sniper;seniorofficer;toadoilsalesman,eastblue,Alive,174.0,,S,,,syrupvillage;boinarchipelago,30000000.0,usopp,0.0,1.0,0.0,0.0
Uta,1055.0,redhairpirates,singer;musician;pirate,,Unknown,169.0,,XF,Sing-Sing Fruit,Paramecia,elegia,,uta,0.0,0.0,0.0,0.0
Uweshall Notpass,548.0,,marinerearadmiral,,Alive,,,,,,,,uweshallnotpass,0.0,0.0,0.0,0.0
Uzu,658.0,,,,Alive,,,,,,,,uzu,0.0,0.0,0.0,0.0
Uzuki Tempura,1024.0,,samurai;daimyoofudon,grandline,Deceased,334.0,,X,,,wanocountry,,uzukitempura,0.0,0.0,0.0,0.0
Van Augur Van Ogre Van Auger,222.0,blackbeardpirates,pirate;sniper;titaniccaptain,eastblue,Alive,340.0,,X,Warp-Warp Fruit,Paramecia,hachinosu,64000000.0,vanaugurvanogrevanauger,0.0,0.0,0.0,0.0
Vander Decken,606.0,flyingdutchman,captain,,Deceased,,,,,,,,vanderdecken,0.0,0.0,0.0,0.0
Vander Decken IX,606.0,flyingpirates;allyofthenewfish-manpirates,pirate;captain,grandline,Alive,352.0,,XF,Mark-Mark Fruit,Paramecia,flyingdutchman,,vanderdeckenix,0.0,0.0,0.0,0.0
Vasco Shot,575.0,blackbeardpirates;impeldown,pirate;titaniccaptain;prisonerofthegreatprison,southblue,Alive,573.0,,X,Glug-Glug Fruit,Paramecia,hachinosu,,vascoshot,0.0,0.0,0.0,0.0
Vergo,671.0,donquixotepirates;marines;marineg-5,pirateeliteofficer;viceadmiral;headofg-5;marinecaptain,northblue,Deceased,247.0,,X,,,downsg-5,,vergo,0.0,1.0,1.0,0.0
Verree Finework,325.0,,appraiser,,Alive,,,,,,water7,,verreefinework,0.0,0.0,0.0,0.0
Victimothy Crucifixio,594.0,,pirate;captain,,Unknown,,,,,,,,victimothycrucifixio,0.0,0.0,0.0,0.0
Victoria Broth Splatterina,,,,,Deceased,,,,,,southblue,,victoriabrothsplatterina,0.0,0.0,0.0,0.0
Victoria Cindry,446.0,thrillerbarkpirates;dr.hogback,actress;soldierzombie,westblue,Deceased,188.0,,F,,,,,victoriacindry,0.0,0.0,0.0,0.0
Vinsmoke Ichiji,828.0,vinsmokefamily;germakingdom;germa66,prince;mercenary,northblue,Alive,186.0,,S (RH-),,,,,vinsmokeichiji,0.0,0.0,0.0,0.0
Vinsmoke Judge,832.0,vinsmokefamily;germakingdom;germa66;neomads;mads,kingofthegermakingdom;supremecommanderofgerma66;scientist;;mercenary,northblue,Alive,272.0,,S,,,,,vinsmokejudge,0.0,0.0,1.0,0.0
Vinsmoke Niji,828.0,vinsmokefamily;germakingdom;germa66,prince;mercenary,northblue,Alive,185.0,,S (RH-),,,,,vinsmokeniji,0.0,0.0,0.0,0.0
Vinsmoke Reiju,826.0,vinsmokefamily;germakingdom;germa66,princess;mercenary,northblue,Alive,173.0,,F,,,,,vinsmokereiju,0.0,0.0,0.0,0.0
Vinsmoke Sora,841.0,vinsmokefamily;germakingdom,queen,,Deceased,,,,,,,,vinsmokesora,0.0,0.0,0.0,0.0
Vinsmoke Yonji,825.0,vinsmokefamily;germakingdom;germa66,prince;mercenary,northblue,Alive,194.0,,S (RH-),,,,,vinsmokeyonji,0.0,0.0,0.0,0.0
Viola,703.0,rikufamily;donquixotepirates,princessofdressrosa;pirateofficer;assassin;dancer;,grandline,Alive,178.0,,X,Glare-Glare Fruit,Paramecia,,,viola,0.0,0.0,0.0,0.0
Vista,552.0,whitebeardpirates,5thdivisioncommander;pirate,northblue,Alive,328.0,,X,,,,,vista,0.0,1.0,1.0,0.0
Vitan,553.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,vitan,0.0,0.0,0.0,0.0
Vito,812.0,firetankpirates,pirate;advisor;mafiagangster,westblue,Alive,242.0,,S,,,,95000000.0,vito,0.0,0.0,0.0,0.0
Wadatsumi,606.0,sunpirates;flyingpirates,pirate,grandline,Alive,80.0,,F,,,,,wadatsumi,0.0,0.0,0.0,0.0
Wallace,552.0,spadepirates,pirate,,Alive,,,,,,,,wallace,0.0,0.0,0.0,0.0
Wallem,561.0,allyofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,wallem,0.0,0.0,0.0,0.0
Wanda,804.0,mokomodukedom;inuarashimusketeersquad;ninja-pirate-mink-samuraialliance,musketeer;kingsbird,grandline,Alive,181.0,,F,,,zou,,wanda,0.0,0.0,0.0,0.0
Wang Zhi,957.0,rockspirates,pirate,,Unknown,,,,,,hachinosu,,wangzhi,0.0,0.0,0.0,0.0
Wanyudo,1005.0,beastspirates,gifter,,Alive,,,,Pug Smile,Artificial Zoan,,,wanyudo,0.0,0.0,0.0,0.0
Wanze,367.0,cp7,cipherpolagent;chef,westblue,Alive,173.0,,F,,,,,wanze,0.0,0.0,0.0,0.0
Wapol,131.0,evilblackdrumkingdom;drumkingdom;blikingpirates,kingoftheevilblackdrumkingdom;presidentofwapolkonzern;kingofdrumkingdom;pirate;captain,grandline,Alive,207.0,,X,Munch-Munch Fruit,Paramecia,evilblackdrumkingdomdrumkingdom,,wapol,0.0,0.0,0.0,0.0
Warashi,269.0,shandia,shandiawarrior,,Alive,,,,,,,,warashi,0.0,0.0,0.0,0.0
Warney,804.0,wanda,,,Alive,,,,,,,,warney,0.0,0.0,0.0,0.0
Wellington,763.0,,pirate,,Unknown,,,,,,,10000000.0,wellington,0.0,0.0,0.0,0.0
Wheel,906.0,levely,prince,,Alive,,,,,,southfirekingdom,,wheel,0.0,0.0,0.0,0.0
Whitey Bay,556.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,whiteybay,0.0,0.0,0.0,0.0
Who's-Who,977.0,beastspirates;who's-whopirates;cp9;,shinuchi;pirate;captain;prisoner;cipherpolagent,northblue,Alive,336.0,,F,"Cat-Cat Fruit, Saber-Toothed Tiger Model",Ancient Zoan,udon;onigashima,546000000.0,who's-who,0.0,1.0,1.0,0.0
WickaWicca,705.0,tontattatribescoutingunitstrawhatgrandfleet,scout;pirate,,Alive,,,,,,,,wickawicca,0.0,0.0,0.0,0.0
Wire,500.0,kidpirates;ninja-pirate-mink-samuraialliance,pirate,southblue,Unknown,,,,,,,,wire,0.0,0.0,0.0,0.0
Wolf,1142.0,walrusschool,gymteacher,,Alive,,,,,,elbaph,,wolf,0.0,0.0,0.0,0.0
Woop Slap,1.0,fooshavillage,mayor,eastblue,Alive,,,,,,fooshavillage,,woopslap,0.0,0.0,0.0,0.0
"Wreck ,Reck",1038.0,kidpirates,pirate,,Unknown,,,,,,,,"wreck,reck",0.0,0.0,0.0,0.0
Wyper,237.0,shandia;god'sguards,shandiawarrior;god'sguard,skyislands,Alive,183.0,,X,,,,,wyper,0.0,0.0,0.0,0.0
X. Drake,498.0,marines;drakepirates;beastspirates;barrelspirates;ninja-pirate-mink-samuraialliance,captainofsword;pirate;captain;shinuchi;marinerearadmiral,northblue,Alive,233.0,,X,"Dragon-Dragon Fruit, Model: Allosaurus",Ancient Zoan,,222000000.0,x.drake,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,1.0,0.0
Yama,254.0,enel,commanderofthedivinesoldiers,skyislands,Unknown,366.0,,F,,,,,yama,0.0,0.0,0.0,0.0
Yamakaji,420.0,marines,viceadmiral,,Alive,,,,,,,,yamakaji,0.0,0.0,0.0,0.0
Yamato,971.0,ninja-pirate-mink-samuraialliance;beastspirates,,,Alive,263.0,,F,"Dog-Dog Fruit, Model: Okuchi-no-Makami",Mythical Zoan,wanocountry,,yamato,0.0,1.0,1.0,1.0
Yamenahare,436.0,marumieta,manservant,,Alive,,,,,,pucci,,yamenahare,0.0,0.0,0.0,0.0
Yamon,,rogerpirates,pirate,,Unknown,,,,,,,,yamon,0.0,0.0,0.0,0.0
Yarisugi,673.0,marines;g-5,commodore,,Alive,220.0,,,,,g-5,,yarisugi,0.0,0.0,0.0,0.0
Yasopp,1.0,redhairpirates,pirate;seniorofficer;sniper,eastblue,Alive,183.0,,S,,,syrupvillage,,yasopp,0.0,1.0,0.0,0.0
Yatappe,952.0,ninja-pirate-mink-samuraialliance,yakuzaboss;prisoner;samurai,,Alive,,,,,,,,yatappe,0.0,0.0,0.0,0.0
Yazaemon,931.0,beastspirates;orochioniwabanshu,ninja;pirate,wanocountry,Alive,180.0,,S,,,flowercapital;wanocountry,,yazaemon,0.0,0.0,0.0,0.0
Yeti Cool Brothers,665.0,caesarclown,mercenaries;assassins;snipers,grandline,Unknown,4250.0,,S (RH-),,,,,yeticoolbrothers,0.0,0.0,0.0,0.0
Yeti Cool Brothers,665.0,caesarclown,mercenaries;assassins;snipers,grandline,Unknown,4250.0,,S (RH-),,,,,yeticoolbrothers,0.0,0.0,0.0,0.0
Ylva,1134.0,walrusschool,student,,Alive,,,,,,elbaph,,ylva,0.0,0.0,0.0,0.0
Yokozuna,322.0,tom'sworkers,,,Alive,,,,,,water7,,yokozuna,0.0,0.0,0.0,0.0
Yomo,806.0,mokomodukedom;ninja-pirate-mink-samuraialliance,musketeer,,Alive,,,,,,,,yomo,0.0,0.0,0.0,0.0
York,1065.0,marinesworldgovernment,,grandline,Alive,482.0,,S,,,egghead,,york,0.0,0.0,0.0,0.0
