name,apparition,affiliations,occupations,origin,status,height,weight,bloodtype,fruit.name,devilfruit.type,residence,bounty,has_D,key,haki.observation,haki.armament,haki.conqueror
Penguin,498.0,heartpirates;ninja-pirate-mink-samuraialliance,pirate,northblue,Unknown,,,X,,,swallowisland,,0.0,penguin,0.0,0.0,0.0
PepperPieman,23.0,usopppirates,pretendpirate,eastblue,Alive,120.0,,XF,,,syrupvillage,,0.0,pepperpieman,0.0,0.0,0.0
Peppoko,2.0,alvidapirates,pirate,eastblue,Alive,,,,,,goatisland,,0.0,peppoko,0.0,0.0,0.0
Perona,443.0,draculemihawk;thrillerbarkpirates,pirate;wildzombiesandsurprisezombiescommander,westblue,Alive,160.0,,XF,Hollow-Hollow Fruit,Paramecia,kuraiganaisland;thrillerbark,,0.0,perona,0.0,0.0,0.0
Peterman,499.0,houndpets,slavetrader,,Alive,,,,,,,,0.0,peterman,0.0,0.0,0.0
Pica,700.0,donquixotepirates,pirateexecutiveofficer,northblue,Alive,470.0,,X,Stone-Stone Fruit,Paramecia,downsspidermilesdressrosa,99000000.0,0.0,pica,1.0,1.0,0.0
Pickles,309.0,foxypirates;groggymonsters,pirate;combatant,,Alive,,,,,,,,0.0,pickles,0.0,0.0,0.0
Pierre,237.0,ganfall,ganfall'spet,,Alive,,,,Horse-Horse Fruit,Zoan,,,0.0,pierre,0.0,0.0,0.0
Pike,652.0,marines;g-5,marineofficer,,Alive,,,,,,g-5,,0.0,pike,0.0,0.0,0.0
Pincers Scissors,176.0,ukkarihot-springisland;matsuge,ukkarihot-springsresorttransportation,,Alive,,,,,,arabastakingdom;ukkarihot-springsisland,,0.0,pincersscissors,0.0,0.0,0.0
Pinky,8.0,,,eastblue,Alive,,,,,,,,0.0,pinky,0.0,0.0,0.0
Piper,1130.0,,,,Alive,,,,,,elbaph,,0.0,piper,0.0,0.0,0.0
Pisaro,72.0,arlongpirates;sunpirates,pirate;musician,grandline,Alive,,,,,,fish-mandistrict;arlongpark,,0.0,pisaro,0.0,0.0,0.0
Poker,997.0,beastspirates;tama,shinuchi,,Alive,,,,Rattlesnake Smile,Artificial Zoan,,,0.0,poker,0.0,0.0,0.0
Pomsky,1089.0,marines,viceadmiral,,Alive,,,,,Zoan,,,0.0,pomsky,0.0,0.0,0.0
Poppoko,2.0,alvidapirates,pirate,eastblue,Alive,,,,,,goatisland,,0.0,poppoko,0.0,0.0,0.0
Poppy,515.0,kuja,warrior,calmbelt,Alive,,,,,,amazonlily,,0.0,poppy,0.0,0.0,0.0
Porche,305.0,foxypirates,pirate;combatant,,Alive,,,,,,,,0.0,porche,0.0,0.0,0.0
Porchemy,583.0,bluejampirates,pirate,eastblue,Deceased,320.0,,X,,,,3400000.0,0.0,porchemy,0.0,0.0,0.0
Poro,14.0,orangetown,bookstoreowner,eastblue,Alive,,,,,,orangetown,,0.0,poro,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,1.0,1.0
Portgas D. Ace ;Portgaz D. Ace ;Portgaz D. Trace,154.0,whitebeardpirates;spadepirates;clanofd.;dadanfamily;impeldown,2nddivisioncommander;pirate;captain;prisonerofthegreatprison;thief;bandit,southblue,Deceased,185.0,,S,Flame-Flame Fruit,Logia,baterilla;mt.colubo,100000000.0,1.0,portgasd.ace;portgazd.ace;portgazd.trace,0.0,0.0,0.0
Portgaz D. Rouge,550.0,gold.roger;portgasd.ace;clanofd.,,,Deceased,,,,,,,,1.0,portgazd.rouge,0.0,0.0,0.0
Potato,498.0,bonneypirates,fishmonger;pirate,southblue,Alive,,,,,,sorbetkingdom,,0.0,potato,0.0,0.0,0.0
Potsun,217.0,,doctor,,Alive,,,,,,,,0.0,potsun,0.0,0.0,0.0
Pound,831.0,charlottefamily‡,,grandline,Alive,731.0,,F,,,,,0.0,pound,0.0,0.0,0.0
Prince Grus,966.0,marines;,rearadmiral,westblue,Alive,205.0,,X,Glorp-Glorp Fruit,Unknown,g-14,,0.0,princegrus,0.0,0.0,0.0
Prometheus,827.0,bigmompirates;rockspirates,,grandline,Unknown,239.0,,,,,wholecakeisland,,0.0,prometheus,0.0,0.0,0.0
"Pump ,Pomp",1029.0,kidpirates,pirate,,Unknown,,,,,,,,0.0,"pump,pomp",0.0,0.0,0.0
Puppu,155.0,piratecrew,pirate;captain,,Unknown,,,,,,,,0.0,puppu,0.0,0.0,0.0
Purinpurin,75.0,marines;marine77thbranch,marinecommodore,eastblue,Deceased,,,,,,77thbranch,,0.0,purinpurin,0.0,0.0,0.0
Pururu,1079.0,bourgeoispirates;redhairpirates,piratecaptain,,Alive,,,,,,,,0.0,pururu,0.0,0.0,0.0
Pythagoras,1065.0,marines,,grandline,Alive,341.0,,S,,,egghead,,0.0,pythagoras,0.0,0.0,0.0
Qing Jiao; Chin Jao,704.0,chinjaofamily;happonavy;strawhatgrandfleet,12thleaderofthehapponavy;pirate,westblue,Alive,520.0,,F,,,kanocountry,542000000.0,0.0,qingjiao;chinjao,0.0,0.0,0.0
Queen,920.0,beastspirates;mads,all-star;scientist;defactorulerofudon,grandline,Alive,612.0,,XF,"Dragon-Dragon Fruit, Model: Brachiosaurus",Ancient Zoan,wanocountry,1320000000.0,0.0,queen,1.0,1.0,0.0
Queen Mama Chanter,730.0,,,,Active,,,,,,,,0.0,queenmamachanter,0.0,0.0,0.0
Quincy,1039.0,kidpirates,pirate,,Unknown,,,,,,,,0.0,quincy,0.0,0.0,0.0
RabianRabiyan,827.0,bigmompirates;cacaoisland,,,Alive,,,,,,,,0.0,rabianrabiyan,0.0,0.0,0.0
Raccoon,,,piratecaptain,,Unknown,,,,,,,75000000.0,0.0,raccoon,0.0,0.0,0.0
Raijin,931.0,beastspirates;orochioniwabanshu;kurozumifamily,ninja;pirate,wanocountry,Alive,200.0,,X,,,flowercapital;wanocountry,,0.0,raijin,0.0,0.0,0.0
Raizo,817.0,kouzukifamily;nineredscabbards;ninja-pirate-mink-samuraialliance,daimyo;ninja;retainerofthekouzukifamily;samurai;memberofthekouzukifamilyoniwabanshu;bandit,grandline,Alive,311.0,,X,Scrolling Jutsu,Paramecia,wanocountry,,0.0,raizo,1.0,1.0,0.0
Raki ;Laki,249.0,shandia;pumpkincafe,shandiawarrior;cook,skyislands,Alive,179.0,,S,,,,,0.0,raki;laki,0.0,0.0,0.0
Rakuda,929.0,,,,Alive,,,,,,wanocountry,,0.0,rakuda,0.0,0.0,0.0
Rakuyo,553.0,whitebeardpirates,7thdivisioncommander;pirate,southblue,Alive,,,,,,,,0.0,rakuyo,0.0,0.0,0.0
Ramba,551.0,subordinateofthewhitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,ramba,0.0,0.0,0.0
Rampo,711.0,tontattakingdom;tontattapirates;strawhatgrandfleet,vice-chief;pirate,,Alive,,,,,,,,0.0,rampo,0.0,0.0,0.0
Ran,516.0,kuja;kujapirates,pirate,calmbelt,Alive,,,,,,amazonlily,,0.0,ran,0.0,0.0,0.0
Randolph,827.0,bigmompirates,pirate,,Alive,,,,,,,,0.0,randolph,0.0,0.0,0.0
Ratel,1073.0,marines,marinecaptain,,Alive,,,,,,,,0.0,ratel,0.0,0.0,0.0
Ratherby Seifer,528.0,,,grandline,Alive,,,,,,,15000000.0,0.0,ratherbyseifer,0.0,0.0,0.0
Rebecca,704.0,dressrosa;corridacolosseum,lady-in-waiting;gladiator;princessofdressrosa,grandline,Alive,171.0,,S,,,dressrosa,,0.0,rebecca,1.0,0.0,0.0
Recycollie,1063.0,vegapunk,,,Alive,,,,,,egghead,,0.0,recycollie,0.0,0.0,0.0
Red King,1078.0,marines,viceadmiral,,Alive,,,,,,,,0.0,redking,0.0,0.0,0.0
Reforte,556.0,whitebeardpirates,pirate;captain,,Alive,,,,,,,,0.0,reforte,0.0,0.0,0.0
Reuder,550.0,,reporter,,Alive,,,,,,,,0.0,reuder,0.0,0.0,0.0
Ribbitini ;Gerotin,1079.0,puddlepirates;redhairpirates,pirate;captain,,Alive,,,,,,,,0.0,ribbitini;gerotin,0.0,0.0,0.0
RichieRichy,9.0,crossguild;buggy'sdelivery;buggyandalvidaalliance;buggypirates,pet;piratecaptain,,Alive,,,,,,karaibariisland,,0.0,richierichy,0.0,0.0,0.0
Rika,3.0,marine153rdbranch,waitress,eastblue,Alive,,,,,,shellstown,,0.0,rika,0.0,0.0,0.0
Riku Doldo III,706.0,rikufamily,king;corridacolosseumgladiator,grandline,Alive,261.0,,S,,,dressrosa,,0.0,rikudoldoiii,0.0,0.0,0.0
Rindo,516.0,kuja;kujapirates,pirate;sniper,calmbelt,Alive,,,,,,amazonlily,,0.0,rindo,0.0,0.0,0.0
Ripley,1134.0,walrusschool,warrior;biologyteacher,,Alive,,,,,,elbaph,,0.0,ripley,0.0,0.0,0.0
Ripper,7.0,marines;marine153rdbranch,marinecommander;basecommander,eastblue,Alive,,,,,,shellstown,1000000.0,0.0,ripper,0.0,0.0,0.0
Ririka,4.0,,bartender,eastblue,Alive,,,,,,shellstown,,0.0,ririka,0.0,0.0,0.0
Risky Brothers,451.0,perona;thrillerbarkpirates,wildzombies,,Deceased,,,,,,,,0.0,riskybrothers,0.0,0.0,0.0
Risky Brothers,475.0,rollingpirates;thrillerbarkvictim'sassociation,pirates,,Alive,,,,,,,,0.0,riskybrothers,0.0,0.0,0.0
Rivers,223.0,bellamypirates,sniper,,Unknown,,,,,,,,0.0,rivers,0.0,0.0,0.0
Rob Lucci,323.0,cp0;cp9;galley-lacompany,cipherpolagent;shipwright,grandline,Alive,212.0,,XF,Cat-Cat Fruit Leopard Model,Zoan,guanhao,,0.0,roblucci,1.0,1.0,0.0
Robson,135.0,drumkingdom;blikingpirates,wapol'spet,,Unknown,,,,,,,,0.0,robson,0.0,0.0,0.0
Rocks D. Xebec;Rox,957.0,rockspirates;clanofd.,piratecaptain,,Deceased,,,,,,,,1.0,rocksd.xebec;rox,0.0,0.0,0.0
Rocks Pirates,,,,,,,,,,,,,0.0,rockspirates,0.0,0.0,0.0
Rockstar,234.0,redhairpirates,pirate,,Alive,,,,,,,94000000.0,0.0,rockstar,0.0,0.0,0.0
Roddy,805.0,mokomodukedom;guardians;ninja-pirate-mink-samuraialliance,guardian,,Alive,,,,,,zou,,0.0,roddy,0.0,0.0,0.0
Rodo,898.0,strawhatgrandfleet;landofgods;buggy'sdelivery,navigator;pirate;mercenary,grandline,Alive,,,,,,elbaph,,0.0,rodo,0.0,0.0,0.0
Roji,391.0,,housewife,,Deceased,,,,,,,,0.0,roji,0.0,0.0,0.0
Rokkaku,4.0,marines,marinelieutetjuniorgrade,eastblue,Alive,,,,,,shellstown,1000000.0,0.0,rokkaku,0.0,0.0,0.0
Rokki,1036.0,beastspirates,,punkhazard,Alive,,,,,,onigashima,,0.0,rokki,0.0,0.0,0.0
Rolling Logan,706.0,majiatsukakingdom,armycommander,,Alive,,,,,,,,0.0,rollinglogan,0.0,0.0,0.0
Ronja,1134.0,walrusschool,student,,Alive,,,,,,elbaph,,0.0,ronja,0.0,0.0,0.0
Roronoa Arashi,,,,,Deceased,,,,,,,,0.0,roronoaarashi,0.0,0.0,0.0
Roronoa Pinzolo,,,swordsman,,Unknown,,,,,,,,0.0,roronoapinzolo,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,1.0,1.0
Roronoa Zoro ;Roronoa Zolo,3.0,strawhatpirates;strawhatgrandfleet;shimotsukifamily;ninja-pirate-mink-samuraialliance,masterswordsman;pirate;crewcombatant;seniorofficer;rōnin;bountyhunter,eastblue,Alive,178.0,,XF,,,shimotsukivillage;kuraiganaisland,60000000.0,0.0,roronoazoro;roronoazolo,0.0,0.0,0.0
Roshio,222.0,roshiopirates,piratecaptain,,Alive,,,,,,,42000000.0,0.0,roshio,0.0,0.0,0.0
Roshu,391.0,oharaarchaeologists,archaeologist,,Deceased,,,,,,,,0.0,roshu,0.0,0.0,0.0
Ross,223.0,bellamypirates,combatant;swordsman,,Unknown,,,,,,,,0.0,ross,0.0,0.0,0.0
RoswaldRosward,497.0,worldgovernment,worldnoble,redline,Alive,215.0,,XF,,,marygeoise,,0.0,roswaldrosward,0.0,0.0,0.0
Roxanne,46.0,,,eastblue,Alive,,,,,,,,0.0,roxanne,0.0,0.0,0.0
Rush,558.0,allyofthewhitebeardpirates,piratecaptain,,Alive,,,,,,,,0.0,rush,0.0,0.0,0.0
Russian,775.0,,,,Deceased,,,,,,,,0.0,russian,0.0,0.0,0.0
Ryce,224.0,hokahokapirates,pirate;firstmate,,Alive,,,,,,,,0.0,ryce,0.0,0.0,0.0
Rydin ;Raideen,129.0,giantwarriorpirates,,,Unknown,,,,,,elbaph,,0.0,rydin;raideen,0.0,0.0,0.0
Ryuboshi,609.0,neptunefamily,princeoftheryugukingdom,grandline,Alive,544.0,,S,,,ryugupalace,,0.0,ryuboshi,0.0,0.0,0.0
Ryuma,448.0,thrillerbarkpirates,generalzombie,,Deceased,179.0,,,,,thrillerbark,,0.0,ryuma,0.0,0.0,0.0
Ryunosuke,803.0,,,,Deceased,,,,,,,,0.0,ryunosuke,0.0,0.0,0.0
S-Bear,1062.0,seraphim,,newworld,Alive,660.0,,X (Green Blood),Paw-Paw Fruit,ArtificialParamecia,egghead,,0.0,s-bear,0.0,0.0,0.0
S-Hawk,1059.0,seraphim,,newworld,Alive,212.0,,S (Green Blood),Dice-Dice Fruit,ArtificialParamecia,egghead,,0.0,s-hawk,0.0,0.0,0.0
S-Shark,1065.0,seraphim,,newworld,Alive,320.0,,F (Green Blood),Swim-Swim Fruit,ArtificialParamecia,egghead,,0.0,s-shark,0.0,0.0,0.0
S-Snake,1059.0,seraphim,,newworld,Alive,208.0,,S (Green Blood),Love-Love Fruit,ArtificialParamecia,egghead,,0.0,s-snake,0.0,0.0,0.0
Saber,552.0,spadepirates,pirate,,Alive,,,,,,,,0.0,saber,0.0,0.0,0.0
Sabo,583.0,revolutionaryarmy;dadanfamily;goakingdom,chiefofstaffoftherevolutionaryarmy;noble;pirate;thief;bandit,eastblue,Alive,100.0,,X,Flame-Flame Fruit,Logia,goakingdom;mt.colubo;baltigo;momoiroisland,602000000.0,0.0,sabo,1.0,1.0,0.0
Sadie,531.0,impeldown,chiefguard,grandline,Alive,183.0,,S,,,,,0.0,sadie,0.0,0.0,0.0
Sai,704.0,happonavy;chinjaofamily;strawhatgrandfleet,captainofthethirdshipofthestrawhatgrandfleet;13thleaderofthehapponavy;martialartist,westblue,Alive,242.0,,F,,,kanocountry,210000000.0,0.0,sai,1.0,1.0,0.0
Saint Charlos ;Saint Charloss,499.0,worldgovernment,worldnoble,redline,Alive,230.0,,XF,,,marygeoise,,0.0,saintcharlos;saintcharloss,0.0,0.0,0.0
Saint Figarland Garling,1086.0,fiveelders;god'sknights;worldnobles,co-headoftheworldgovernment;warriorgodofscienceanddefense;supremecommanderofgod'sknights;worldnoble,,Alive,,,,,,marygeoise,,0.0,saintfigarlandgarling,0.0,0.0,0.0
Saint Jalmac ;Saint Jalmack,588.0,worldgovernment,worldnoble,,Alive,,,,,,marygeoise,,0.0,saintjalmac;saintjalmack,0.0,0.0,0.0
Saint Pluming,1083.0,worldgovernment,worldnoble,,Alive,,,,,,marygeoise,,0.0,saintpluming,0.0,0.0,0.0
Saint Shalria,497.0,worldgovernment,worldnoble,redline,Alive,178.0,,XF,,,marygeoise,,0.0,saintshalria,0.0,0.0,0.0
Sakazuki,397.0,marines,fleetadmiral;admiral;viceadmiral,northblue,Alive,306.0,,F,Mag-Mag Fruit Magma-Magma Fruit,Logia,marineheadquarters,,0.0,sakazuki,1.0,1.0,0.0
Saldeath,530.0,impeldown,chiefguard,grandline,Alive,218.0,,F,,,,,0.0,saldeath,0.0,0.0,0.0
Sally Isntoinette,823.0,goakingdom,queen;princess,,Alive,,,,,,goakingdom,,0.0,sallyisntoinette,0.0,0.0,0.0
Salome,516.0,kuja,snakeweapon;pet,,Alive,,,,,,amazonlily,,0.0,salome,0.0,0.0,0.0
Salou ; Saruu,497.0,roswardfamily,pet,,Alive,,,,,,marygeoise,,0.0,salou;saruu,0.0,0.0,0.0
Saltgrill,75.0,arlongpirates,pirate;headofbanquets,grandline,Alive,,,,,,fish-mandistrict;arlongpark,,0.0,saltgrill,0.0,0.0,0.0
Sam,94.0,easteregg,,eastblue,Alive,,,,,,cocoyasivillage,,0.0,sam,0.0,0.0,0.0
Sambel,0.0,rogerpirates,pirate,,Unknown,,,,,,,,0.0,sambel,0.0,0.0,0.0
Samurai Batts,117.0,,,grandline,Alive,,,,,,,,0.0,samuraibatts,0.0,0.0,0.0
Sandayu,928.0,komurasaki,bodyguard,,Alive,,,,,,wanocountry,,0.0,sandayu,0.0,0.0,0.0
Sanji,43.0,strawhatpirates;strawhatgrandfleet;vinsmokefamily;baratie;germakingdom;ninja-pirate-mink-samuraialliance,cook;seniorofficer;souschef;prince;cartvendor,northblue,Alive,177.0,,S (RH-),,,eastblue;germakingdom;momoiroisland,77000000.0,0.0,sanji,1.0,1.0,0.0
San Juan Wolf,575.0,blackbeardpirates;impeldown,pirate;titaniccaptain;prisonerofthegreatprison,westblue,Alive,180.0,,S,Huge-Huge Fruit,Paramecia,hachinosu,,0.0,sanjuanwolf,0.0,0.0,0.0
Sapee,98.0,,fishmonger,eastblue,Alive,,,,,,loguetown,,0.0,sapee,0.0,0.0,0.0
Sarahebi,919.0,beastspirates,gifter;teacher,,Alive,,,,,Artificial Zoan,,,0.0,sarahebi,0.0,0.0,0.0
Sarfunkel,620.0,gaimon,,,Alive,,,,,,islandofrareanimals,,0.0,sarfunkel,0.0,0.0,0.0
Sarquiss,222.0,bellamypirates,firstmate,northblue,Unknown,228.0,,F,,,,38000000.0,0.0,sarquiss,0.0,0.0,0.0
Sarutobi,931.0,beastspirates;orochioniwabanshu,ninja;pirate,wanocountry,Alive,378.0,,F,,,flowercapital;wanocountry,,0.0,sarutobi,0.0,0.0,0.0
Sasaki,977.0,beastspirates;sasakipirates,shinuchi;piratecaptain,grandline,Alive,318.0,,XF,"Dragon-Dragon Fruit, Triceratops Model",Ancient Zoan,,472000000.0,0.0,sasaki,1.0,1.0,0.0
Satori,241.0,god'sarmy,priestofenel,skyislands,Unknown,179.0,,S,,,,,0.0,satori,1.0,0.0,0.0
Sawyer Wayback,707.0,,,,Alive,,,,,,,,0.0,sawyerwayback,0.0,0.0,0.0
Scales ;Scaled Neptunian,647.0,poseidon,,,Alive,,,,,,calmbelt,,0.0,scales;scaledneptunian,0.0,0.0,0.0
Scarlet,721.0,rikufamily,princess,,Deceased,,,,,,,,0.0,scarlet,0.0,0.0,0.0
Schollzo,325.0,frankyfamily,dismantler;bountyhunter,,Alive,,,,,,water7,,0.0,schollzo,0.0,0.0,0.0
Scientist,,,,,,,,,,,,,0.0,scientist,0.0,0.0,0.0
Scopper Gaban,19.0,rogerpirates,pirate,,Alive,,,,,,elbaph,,0.0,scoppergaban,0.0,0.0,0.0
Scotch,595.0,beastspirates,pirate,,Unknown,,,,,,,,0.0,scotch,0.0,0.0,0.0
Scratchmen Apoo,498.0,onairpirates;beastspirates,piratecaptain;musician;informant,grandline,Alive,256.0,,XF,Tone-Tone Fruit[8],Paramecia,,198000000.0,0.0,scratchmenapoo,1.0,1.0,0.0
Sea Boar,191.0,seafloor,,,Alive,,,,,,,,0.0,seaboar,0.0,0.0,0.0
Seagull Ganz Nozudon,0.0,rogerpirates,pirate,,Unknown,,,,,,,,0.0,seagullganznozudon,0.0,0.0,0.0
Seamars,440.0,spacepirates,captain;pirate,,Alive,,,,,,,,0.0,seamars,0.0,0.0,0.0
Seira,608.0,mermaidcafe,dancer,grandline,Alive,,,,,,mermaidcove,,0.0,seira,0.0,0.0,0.0
Seki,908.0,levely,king,,Unknown,,,,,,lulusiakingdom,,0.0,seki,0.0,0.0,0.0
Sen-no-Rikyuru,1053.0,,masterofteaceremonies;cook,,Alive,,,,,,wanocountry,,0.0,sen-no-rikyuru,0.0,0.0,0.0
Sengoku,234.0,marines,inspectorgeneral;fleetadmiral;admiral,southblue,Alive,278.0,,F,"Human-Human Fruit, Model: Buddha",Mythical Zoan,marineheadquarters,,0.0,sengoku,1.0,1.0,1.0
Sentomaru,497.0,marines,marineofficer;captainofthescienceunit;dr.vegapunk'sbodyguard,grandline,Alive,279.0,,F,,,egghead,,0.0,sentomaru,1.0,1.0,0.0
Seto,287.0,shandia,,,Deceased,,,,,,,,0.0,seto,0.0,0.0,0.0
Señor Pink,702.0,donquixotepirates,pirateofficer;assassin,northblue,Alive,244.0,,X,Swim-Swim Fruit,Paramecia,spidermiles;dressrosa,58000000.0,0.0,señorpink,0.0,0.0,0.0
Shachi,498.0,heartpirates;ninja-pirate-mink-samuraialliance,pirate,northblue,Unknown,,,X,,,swallowisland,,0.0,shachi,0.0,0.0,0.0
Shaggy,1134.0,,,,Alive,,,,,,,,0.0,shaggy,0.0,0.0,0.0
Shaka,1062.0,marines,,grandline,Alive,220.0,,S,,,egghead,,0.0,shaka,0.0,0.0,0.0
Shakuyaku,498.0,shakky'srip-offbar;kuja;kujapirates,bartender;pirate;piratecaptain;empressofamazonlily,,Alive,186.0,,X,,,sabaodyarchipelago,,0.0,shakuyaku,0.0,0.0,0.0
Shamba,524.0,torinokingdom,,,Alive,,,,,,,,0.0,shamba,0.0,0.0,0.0
Shandia Chief,275.0,shandia,chiefofshandia,skyislands,Alive,179.0,,X,,,,,0.0,shandiachief,0.0,0.0,0.0
Shanks,1.0,redhairpirates;fouremperors;rogerpiratesworldnobles,chief;emperor;apprentice,westblue,Alive,199.0,,XF,,,,1040000000.0,0.0,shanks,1.0,1.0,1.0
Sharingle,428.0,marines,marinecaptain,,Alive,,,,Wheel-Wheel Fruit,Paramecia,,,0.0,sharingle,0.0,0.0,0.0
Sharley;Shirley,610.0,mermaidcafe,proprietorofthemermaidcafe;fortuneteller,grandline,Alive,520.0,,XF,,,mermaidcovefish-mandistrict,,0.0,sharley;shirley,0.0,0.0,0.0
Sheepshead,795.0,beastspirates,shinuchiofthegifters,grandline,Unknown,293.0,,F,Sheep Smile,Artificial Zoan,,,0.0,sheepshead,0.0,0.0,0.0
Sherry ; Shelly,304.0,nomads,pet,,Alive,,,,,,,,0.0,sherry;shelly,0.0,0.0,0.0
Shiki,0.0,goldenlionpirates;rockspirates;impeldown,piratecaptain/admiral;prisonerofthegreatprison,,Unknown,,,,Float-Float Fruit,Paramecia,merveille,,0.0,shiki,0.0,0.0,0.0
Shimotsuki Furiko,,,,,Unknown,,,,,,,,0.0,shimotsukifuriko,0.0,0.0,0.0
Shimotsuki Koshiro;Koushirou,5.0,shimotsukifamily,dojomaster,eastblue,Alive,184.0,,S,,,,,0.0,shimotsukikoshiro;koushirou,0.0,0.0,0.0
Shimotsuki Kozaburo,1033.0,shimotsukifamily,swordsmith,grandline,Deceased,221.0,,XF,,,,,0.0,shimotsukikozaburo,0.0,0.0,0.0
Shimotsuki Kuina,5.0,shimotsukifamily,traineeswordsman,eastblue,Deceased,150.0,,S,,,shimotsukivillage,,0.0,shimotsukikuina,0.0,0.0,0.0
Shimotsuki Ryuma,1023.0,wanocountry;shimotsukifamily,samurai,wanocountry,Deceased,179.0,,XF,,,,,0.0,shimotsukiryuma,0.0,1.0,0.0
Shimotsuki Ushimaru,953.0,,daimyoofringo;samurai,grandline,Deceased,298.0,,XF,,,wanocountry,,0.0,shimotsukiushimaru,0.0,1.0,0.0
Shimotsuki Yasuie,929.0,,taikomochi;daimyo,,Deceased,155.0,,F,,,ebisutown;hakumai,,0.0,shimotsukiyasuie,0.0,0.0,0.0
Shine,214.0,marines,chiefpettyofficer,,Alive,,,,,,,100000.0,0.0,shine,0.0,0.0,0.0
Shinobu,921.0,kouzukifamily;ninja-pirate-mink-samuraialliance,kunoichi;retainerofthekouzukifamily,grandline,Alive,180.0,,F,Ripe-Ripe Enticement Jutsu,Paramecia,kuri;wanocountry,,0.0,shinobu,0.0,0.0,0.0
Shinosuke,955.0,kouzukifamily,ninja;retainer,,Alive,,,,,,wanocountry,,0.0,shinosuke,0.0,0.0,0.0
Shion,515.0,kuja,warrior,,Alive,,,,,,amazonlily,,0.0,shion,0.0,0.0,0.0
Shirahoshi,612.0,neptunefamily;ryugukingdom,princessoftheryugukingdom,grandline,Alive,1187.0,,X,,,ryugupalace,,0.0,shirahoshi,1.0,0.0,0.0
Shirano,,d.r.,swordsman,,Deceased,,,,,,,,0.0,shirano,0.0,0.0,0.0
,,,,,,,,,,,,,,,0.0,1.0,0.0
ShiryuShiliew,538.0,blackbeardpirates;impeldown,titaniccaptain;headjailer;prisonerofthegreatprison,grandline,Alive,340.0,,X,Clear-Clear Fruit,Paramecia,hachinosu,,0.0,shiryushiliew,0.0,0.0,0.0
Shishilian,808.0,mokomodukedom;inuarashimusketeersquad;ninja-pirate-mink-samuraialliance,captainofthemusketeers,grandline,Alive,196.0,,XF,,,kuraucity;zou,,0.0,shishilian,0.0,0.0,0.0
Shojoe ;Shoujou ;Shojo,226.0,saruyamaalliance,pirate;bigboss,southblue,Alive,351.0,,X,,,jaya,36000000.0,0.0,shojoe;shoujou;shojo,0.0,0.0,0.0
Shu,426.0,marines,marinecaptain,,Alive,,,,Rust-Rust Fruit,Paramecia,,,0.0,shu,0.0,0.0,0.0
Shura,241.0,god'sarmy,priestofenel,skyislands,Unknown,191.0,,S,,,,,0.0,shura,1.0,0.0,0.0
SiamSham,31.0,blackcatpirates,pirateofficer;shipguard,eastblue,Alive,201.0,,X,,,,,0.0,siamsham,0.0,0.0,0.0
Sicily,504.0,marines,rearadmiral,southblue,Alive,,,,,,,,0.0,sicily,0.0,0.0,0.0
Silvers Rayleigh,19.0,rogerpirates,coatingmechanic;firstmate;pirate,,Alive,188.0,,XF,,,sabaodyarchipelago,,0.0,silversrayleigh,1.0,1.0,1.0
Skaldi,1134.0,walrusschool,student,,Alive,,,,,,elbaph,,0.0,skaldi,0.0,0.0,0.0
Skull,552.0,spadepirates;whitebeardpirates,pirateofficer,,Alive,,,,,,,,0.0,skull,0.0,0.0,0.0
Smiley,668.0,caesarclown,pet;bio-chemicalweaponofmassdestruction,,Deceased,,,,"Sala-Sala Fruit, Model: Axolotl",Zoan,,,0.0,smiley,0.0,0.0,0.0
,,,,,,,,,,,,,,,1.0,1.0,0.0
"Smoker ,Chaser",97.0,marines;g-5;loguetownmarinebase,viceadmiral;;basecommanderofg-5;commanderofg-5unit01;commodore;captain,grandline,Alive,209.0,,XF,Smoke-Smoke Fruit,Logia,g-5loguetown,,0.0,"smoker,chaser",0.0,0.0,0.0
Smoothy ;Smoothie,668.0,caesarclown,,,Alive,,,,,,,,0.0,smoothy;smoothie,0.0,0.0,0.0
Snakeman,916.0,beastspirates,gifter,,Alive,,,,Snake Smile,Artificial Zoan,,,0.0,snakeman,0.0,0.0,0.0
Snott Mee,37.0,blackcatpirates,shipwright;pirate,eastblue,Deceased,,,,,,,,0.0,snottmee,0.0,0.0,0.0
"Sodomu ,Sodom",366.0,frankyfamily,transportation,,Alive,,,,,,water7,,0.0,"sodomu,sodom",0.0,0.0,0.0
Sola,608.0,mermaidcafe,dancer,grandline,Alive,,,,,,mermaidcove,,0.0,sola,0.0,0.0,0.0
Solitaire,935.0,beastspirates,shinuchi;vicewardenoftheprisonermine,,Alive,,,,Monkey Smile,Artificial Zoan,,,0.0,solitaire,0.0,0.0,0.0
Solo,3.0,helmeppo,pet,eastblue,Deceased,,,,,,shellstown,,0.0,solo,0.0,0.0,0.0
Sonie,318.0,foxypirates,pirate;shipwright,,Alive,,,,,,,,0.0,sonie,0.0,0.0,0.0
Sora,825.0,,,,Alive,,,,,,,,0.0,sora,0.0,0.0,0.0
Spacey,433.0,automata,firstlieutet,,Alive,,,,,,,,0.0,spacey,0.0,0.0,0.0
